ANO;MES;PERFIL_CARGA;TIPO_MERCADORIA;MOVIMENTACAO;NAVEGACAO;TIPO_INSTALACAO;TOTAL_TONELADAS;TOTAL_TEU;TOTAL_UNIDADE
2020;2;GRANEIS DE ORIGEM VEGETAL;VEICULOSPKDMAFISMAQ;;IMPORT/EXPORT/LONGO CURSO;TUP;1.339;296;5
2020;2;LIQUIDOS A GRANEL;;;EXPORTACAO/LONGO CURSO;TUP;178.272;0;0
2020;2;LIQUIDOS A GRANEL;;;IMPORT/EXPORT/LONGO CURSO;TUP;14.969;9916;52
2020;3;CARGA GERAL;ACIDO ACETICO ACETATO DE BUTILA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;393.738;0;0
2020;3;CARGA GERAL;ACIDO ACETICO ACETATO DE BUTILA;;IMPORTACAO/LONGO CURSO;TUP;136.294;0;0
2020;3;CARGA GERAL;ACIDO ACETICO E ESTIRENO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;28.226;0;0
2020;3;CARGA GERAL;ACIDO ACRILICOACRILATO DE BUTILA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;44.238;0;0
2020;3;CARGA GERAL;ACIDO ACRILICOACRILATO DE BUTILA;;IMPORTACAO/CABOTAGEM;TUP;70.781;0;0
2020;3;CARGA GERAL;ADN / ACIDO FOSFORICO / BTX;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;101.767;0;0
2020;3;CARGA GERAL;ALCOOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;47.166;0;0
2020;3;CARGA GERAL;ALCOOL ANIDRO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;252.552;0;0
2020;3;CARGA GERAL;ALKONAT;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;2.424;0;0
2020;3;CARGA GERAL;AROMATICO E CONDENSADO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;61.604;0;0
2020;3;CARGA GERAL;AUTOS / MAQUINAS;;EXPORTACAO/LONGO CURSO;TUP;2.485;2346;10
2020;3;CARGA GERAL;CARGA GERAL;;IMPORTACAO/LONGO CURSO;TUP;6.219;1456;4
2020;3;CARGA GERAL;CH60R;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;244.841;0;0
2020;3;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;570.552;0;0
2020;3;CARGA GERAL;CLORETO POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;640.248;0;0
2020;3;CARGA GERAL;CONTAINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;CARGA GERAL;CONTAINERES;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;CARGA GERAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;CARGA GERAL;DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;15.757;0;0
2020;3;CARGA GERAL;DIESEL E GASOLINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;642.551;0;0
2020;3;CARGA GERAL;GASOLINA;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;393.486;0;0
2020;3;CARGA GERAL;GASOLINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;799.169;0;0
2020;3;CARGA GERAL;GASOLINA COMUM;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;82.315;0;0
2020;3;CARGA GERAL;GASOLINA DE AVIACAO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;124.834;0;0
2020;3;CARGA GERAL;GLP;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;159.050;0;0
2020;3;CARGA GERAL;GLP;;IMPORTACAO/MERCOSUL;PORTO ORGANIZADO;197.527;0;0
2020;3;CARGA GERAL;MAP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;415.217;0;0
2020;3;CARGA GERAL;METANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;62.726;0;0
2020;3;CARGA GERAL;NAFTA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;49.538;0;0
2020;3;CARGA GERAL;NAFTA E ISONONANOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;144.708;0;0
2020;3;CARGA GERAL;NITRATO DE AMONIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;225.000;0;0
2020;3;CARGA GERAL;NPROPANOL ACETATO DE BUTILA TDI HEXENE HS200 POLIOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;393.738;0;0
2020;3;CARGA GERAL;NPROPANOL ACETATO DE BUTILA TDI HEXENE HS200 POLIOL;;IMPORTACAO/LONGO CURSO;TUP;136.294;0;0
2020;3;CARGA GERAL;OLEO DE GIRASSOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;49.538;0;0
2020;3;CARGA GERAL;OLEO DIESEL S 10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.003.817;0;0
2020;3;CARGA GERAL;OLEO ISOVOLT OLEO LUBRIFICANTE NH 20;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;89.522;0;0
2020;3;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;89.522;0;0
2020;3;CARGA GERAL;PDQS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;81.147;0;0
2020;3;CARGA GERAL;PKO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;111.673;0;0
2020;3;CARGA GERAL;ROCHA FOSFATICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.286.988;0;0
2020;3;CARGA GERAL;SAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.173.652;0;0
2020;3;CARGA GERAL;SAL A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;311.321;0;0
2020;3;CARGA GERAL;SODA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;104.468;0;0
2020;3;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;65.753;0;0
2020;3;CARGA GERAL;SULFATO DE SODIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.461.828;1207645;2412
2020;3;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.477.235;0;0
2020;3;CARGA GERAL;TRIGO A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.285.514;0;0
2020;3;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;601.423;0;0
2020;3;CONTEINER;02 TRANSFORMADORES 98 VOLUMES 02 CC IMO 11;;EXPORTACAO/LONGO CURSO;TUP;981;288;12
2020;3;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;TUP;3.925.103;0;0
2020;3;CONTEINER;ACUCAR A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;6.880.820;0;0
2020;3;CONTEINER;ACUCAR GRANEL;;EXPORTACAO/LONGO CURSO;TUP;2.074.900;0;0
2020;3;CONTEINER;ALCOOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;2.182.225;0;0
2020;3;CONTEINER;AT DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;21.500;10750;10
2020;3;CONTEINER;AT DE CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;32.250;16125;15
2020;3;CONTEINER;ATADOS CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;562.057;280696;443
2020;3;CONTEINER;ATADOS CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;256.656;128328;184
2020;3;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.614.920;1307460;1972
2020;3;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;236.000;118000;176
2020;3;CONTEINER;ATADOS DE CELULOSE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;706.946;38880;72
2020;3;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;8.157.394;4078517;6294
2020;3;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;1.798.242;899121;1343
2020;3;CONTEINER;CELULOSE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.251.212;2337530;4680
2020;3;CONTEINER;COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;701.496;0;0
2020;3;CONTEINER;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;CONTEINER;CONTEINER;;EXPORTACAO/LONGO CURSO;TUP;232;4;4
2020;3;CONTEINER;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2020;3;CONTEINER;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;CONTEINER;DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;73.086;0;0
2020;3;CONTEINER;DIESEL MARITIMO;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;31.887;0;0
2020;3;CONTEINER;ETHANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;820.359;0;0
2020;3;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;7.743.122;0;0
2020;3;CONTEINER;FARELO SOJA;;EXPORTACAO/LONGO CURSO;TUP;726.000;0;0
2020;3;CONTEINER;GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;232.411;0;0
2020;3;CONTEINER;GASOLINA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;102.386;0;0
2020;3;CONTEINER;GASOLINA/ DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;16.638;0;0
2020;3;CONTEINER;O DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;8.766;0;0
2020;3;CONTEINER;OLEO COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;440.384;0;0
2020;3;CONTEINER;OLEO DIESEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;73.399;0;0
2020;3;CONTEINER;OLEO DIESEL MARITIMO;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;74.297;0;0
2020;3;CONTEINER;PORTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;10.899;198;4
2020;3;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.878.000;0;0
2020;3;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;TUP;9.817.485;0;0
2020;3;CONTEINER;SOJA A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;962.515;0;0
2020;3;CONTEINER;SOJA A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;9.219.360;0;0
2020;3;CONTEINER;SOJA EM GRAO;;EXPORTACAO/LONGO CURSO;TUP;783.171;0;0
2020;3;CONTEINER;SOJA EM GRAOS;;EXPORTACAO/LONGO CURSO;TUP;2.240.426;0;0
2020;3;CONTEINER;SOJA GRANEL;;EXPORTACAO/LONGO CURSO;TUP;4.358.889;0;0
2020;3;CONTEINER;SOJA GRAO;;EXPORTACAO/LONGO CURSO;TUP;3.344.929;0;0
2020;3;CONTEINER;STOLT/VOPAK;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;257.565;0;0
2020;3;CONTEINER;SUCO CITRICO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;63.109;0;0
2020;3;CONTEINER;SUCO DE LARANJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;298.641;0;0
2020;3;CONTEINER;SUCO GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;139.939;0;0
2020;3;CONTEINER;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;615;430;1
2020;3;CONTEINER;VOLUMES;;EXPORTACAO/LONGO CURSO;TUP;31.781;1797;211
2020;3;GRANEIS DE ORIGEM VEGETAL;ALCOOL ETHANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;852.909;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;AUTOS E MAQUINAS;;IMPORT/EXPORT/LONGO CURSO;TUP;11.486;6228;80
2020;3;GRANEIS DE ORIGEM VEGETAL;AUTOS/MAFIS;;IMPORT/EXPORT/LONGO CURSO;TUP;3.180;1518;20
2020;3;GRANEIS DE ORIGEM VEGETAL;COMBUSTIVEL;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;126.985;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/CABOTAGEM;TUP;245;12;12
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERRES;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERRES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;245;12;12
2020;3;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;1.210;22;22
2020;3;GRANEIS DE ORIGEM VEGETAL;ETHANOL AGUARRAS SODA CAUSTICA ORTOXILENO PLURACT 9 XILENO ESOLEM;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;178.109;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;MAQUINAS / VARIOS;;IMPORT/EXPORT/LONGO CURSO;TUP;646;100;4
2020;3;GRANEIS DE ORIGEM VEGETAL;ORTOXILENOTOLUENOETANOLALCOOL XILENO MISTO;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;129.657;0;0
2020;3;GRANEIS DE ORIGEM VEGETAL;VARIOS;;IMPORT/EXPORT/LONGO CURSO;TUP;13.559;8540;35
2020;3;GRANEIS DE ORIGEM VEGETAL;VARIOS/CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;8.654;3688;32
2020;3;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;IMP. MERCOSUL/EXP. LONGO CURSO;TUP;17.566;3004;148
2020;3;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;70.821;42154;330
2020;3;GRANEIS DE ORIGEM VEGETAL;VEICULOS VARIOS;;EXPORTACAO/LONGO CURSO;TUP;4.372;395;10
2020;3;GRANEIS DE ORIGEM VEGETAL;VOLUMES RORO;;IMPORT/EXPORT/LONGO CURSO;TUP;10.974;2590;35
2020;3;LIQUIDOS A GRANEL;;;EXPORTACAO/LONGO CURSO;TUP;537.140;0;0
2020;4;CARGA GERAL;ACIDO ACETICO/ESTIRENO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.382.685;0;0
2020;4;CARGA GERAL;ACIDO ACETICO/ESTIRENO;;IMPORT/EXPORT/LONGO CURSO;TUP;94.274;0;0
2020;4;CARGA GERAL;ACIDO FOSFORICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;179.061;0;0
2020;4;CARGA GERAL;ACIDO FOSFORICO ADN;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;74.657;0;0
2020;4;CARGA GERAL;ACRILATO DE BUTILA ACIDO ACETICO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;84.060;0;0
2020;4;CARGA GERAL;ACRILATO DE BUTILA ACIDO ACETICO;;IMPORTACAO/CABOTAGEM;TUP;84.060;0;0
2020;4;CARGA GERAL;ALCOOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;284.083;0;0
2020;4;CARGA GERAL;BARRILHA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;732.881;0;0
2020;4;CARGA GERAL;CLORETO DE POTASIO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.840.344;0;0
2020;4;CARGA GERAL;CLORETO DE POTASIO;;IMPORT/EXPORT/LONGO CURSO;TUP;334.608;0;0
2020;4;CARGA GERAL;CLORETO DE POTASSIO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.840.344;0;0
2020;4;CARGA GERAL;CLORETO DE POTASSIO;;IMPORT/EXPORT/LONGO CURSO;TUP;334.608;0;0
2020;4;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;176.487;0;0
2020;4;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;1.028.458;0;0
2020;4;CARGA GERAL;CLORETO DE POTASSIO GR;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.273.058;0;0
2020;4;CARGA GERAL;CLORETO DE POTASSIO GRANULADO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.273.058;0;0
2020;4;CARGA GERAL;CLORETO POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;894.066;0;0
2020;4;CARGA GERAL;CONDENSADO PETROLEO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;21.905;0;0
2020;4;CARGA GERAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;119;10;10
2020;4;CARGA GERAL;CONTAINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;4;CARGA GERAL;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;4;CARGA GERAL;CONTEINER;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
2020;4;CARGA GERAL;CONTEINERES;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2020;4;CARGA GERAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;153;20;10
2020;4;CARGA GERAL;DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;206.485;0;0
2020;4;CARGA GERAL;DIESEL S 10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;409.822;0;0
2020;4;CARGA GERAL;ENXOFRE;;IMPORTACAO/LONGO CURSO;TUP;560.117;0;0
2020;4;CARGA GERAL;ETHANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;77.689;0;0
2020;4;CARGA GERAL;GASOL CM GR;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.049.146;0;0
2020;4;CARGA GERAL;GASOLINA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;62.975;0;0
2020;4;CARGA GERAL;GASOLINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;227.077;0;0
2020;4;CARGA GERAL;GASOLINA DE AVIACAO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;62.417;0;0
2020;4;CARGA GERAL;GAV GASOLINA DE AVIACAO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;173.691;0;0
2020;4;CARGA GERAL;GLP;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;598.222;0;0
2020;4;CARGA GERAL;GLP;;IMPORTACAO/MERCOSUL;PORTO ORGANIZADO;148.425;0;0
2020;4;CARGA GERAL;KCI / MAP;;IMPORTACAO/LONGO CURSO;TUP;534.934;0;0
2020;4;CARGA GERAL;MAP / SFA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.256.929;0;0
2020;4;CARGA GERAL;METANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;207.140;0;0
2020;4;CARGA GERAL;N BUTANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.001;0;0
2020;4;CARGA GERAL;NBUTANOL P/ADONAI E ACIDO ACETICO E VAM P/AGEO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;315.042;0;0
2020;4;CARGA GERAL;NEUTRAL HC 100 /600;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;7.738;0;0
2020;4;CARGA GERAL;NITRATO DE POTASSIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;163.666;0;0
2020;4;CARGA GERAL;NITRATO DE POTASSIO;;IMPORTACAO/LONGO CURSO;TUP;391.670;0;0
2020;4;CARGA GERAL;NITRATO POTASIO;;IMPORTACAO/LONGO CURSO;TUP;157.353;0;0
2020;4;CARGA GERAL;OLEO DE GIRASOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;12.000;0;0
2020;4;CARGA GERAL;OLEO DIESEL DESTILADO DE PETROLEO;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;333.249;0;0
2020;4;CARGA GERAL;OLEO DIESEL/GASOLINA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;430.606;0;0
2020;4;CARGA GERAL;OLEO LUBRIFICANTE;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;11.696;0;0
2020;4;CARGA GERAL;OLEO LUFRIFICANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;31.837;0;0
2020;4;CARGA GERAL;OLEO NITEX S90 NITRO ORION;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;12.616;0;0
2020;4;CARGA GERAL;OLEOS VEGETAIS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;102.347;0;0
2020;4;CARGA GERAL;P D Q S;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;315.042;0;0
2020;4;CARGA GERAL;PDQS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;158.432;0;0
2020;4;CARGA GERAL;PRODUTOS QUIMICOS DIVERSOS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;271.593;0;0
2020;4;CARGA GERAL;ROCHA FOSFATICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;960.811;0;0
2020;4;CARGA GERAL;SAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;869.372;0;0
2020;4;CARGA GERAL;SAL A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;697.361;0;0
2020;4;CARGA GERAL;SODA CASTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;31.837;0;0
2020;4;CARGA GERAL;SODA CAUSTICA;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;335.099;0;0
2020;4;CARGA GERAL;SODA CAUSTICA;;IMPORT/EXPORT/LONGO CURSO;TUP;103.850;0;0
2020;4;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;120.671;0;0
2020;4;CARGA GERAL;SOVESSO 150;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.217;0;0
2020;4;CARGA GERAL;SULF SODIO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;218.596;309650;440
2020;4;CARGA GERAL;SULF SODIO;;IMPORT/EXPORT/LONGO CURSO;TUP;59.617;84450;120
2020;4;CARGA GERAL;SULFATO DE AMONIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.256.929;0;0
2020;4;CARGA GERAL;SULFATO DE SODIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;356.905;0;0
2020;4;CARGA GERAL;SULFATO SODIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;977.762;0;0
2020;4;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.973.852;0;0
2020;4;CARGA GERAL;UAN FERTILIZANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;41.992;0;0
2020;4;CARGA GERAL;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;4.542;597;70
2020;4;CARGA GERAL;VOLUMES;;IMPORTACAO/LONGO CURSO;TUP;425;8;1
2020;4;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;TUP;7.153.658;0;0
2020;4;CONTEINER;ACUCAR A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;4.235.650;0;0
2020;4;CONTEINER;ACUCAR GRANEL;;EXPORTACAO/LONGO CURSO;TUP;85.050;0;0
2020;4;CONTEINER;ALCOOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;284.263;0;0
2020;4;CONTEINER;ATADOS C/ CELULOSE;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;218.596;309650;440
2020;4;CONTEINER;ATADOS C/ CELULOSE;;IMPORT/EXPORT/LONGO CURSO;TUP;59.617;84450;120
2020;4;CONTEINER;ATADOS C/CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;261.624;130812;154
2020;4;CONTEINER;ATADOS C/CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;47.568;23784;28
2020;4;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;5.710.600;2855300;3957
2020;4;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;1.129.840;564920;712
2020;4;CONTEINER;ATADOS DE CELULOSE;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;218.596;309650;440
2020;4;CONTEINER;ATADOS DE CELULOSE;;IMPORT/EXPORT/LONGO CURSO;TUP;59.617;84450;120
2020;4;CONTEINER;BENZENO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;23.998;0;0
2020;4;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;7.774.478;3885236;6033
2020;4;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;1.232.129;615602;868
2020;4;CONTEINER;COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;442.416;0;0
2020;4;CONTEINER;CONTAINER;;EXPORTACAO/LONGO CURSO;TUP;980;40;5
2020;4;CONTEINER;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2020;4;CONTEINER;CONTAINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
